10000 204786
3143 3614 3.60589
3143 3674 0.591137
3143 3711 4.27472
3143 3746 0.352045
3143 3757 3.77752
3143 3796 4.32743
3143 3978 2.77005
3143 3998 3.12091
3144 3153 1.73153
3144 3159 2.80127
3144 3210 2.98231
3144 3217 3.43158
3144 3227 0.863891
3144 3257 0.633453
3144 3265 1.30636
3144 3288 3.43543
3144 3412 3.97489
3144 3422 4.80668
3144 3474 0.32056
3144 3532 2.32658
3144 3580 4.41674
3144 3626 1.31707
3144 3663 4.82597
3144 3698 1.83479
3144 3768 4.23819
3144 3827 0.399052
3144 3866 4.21348
3144 3903 4.50946
3144 3935 2.8785
3144 3939 4.16202
3144 3995 4.13199
3145 3170 1.91523
3145 3198 2.41067
3145 3239 4.50722
3145 3274 1.97656
3145 3329 2.81771
3145 3392 0.906171
3145 3394 0.728947
3145 3424 1.86575
3145 3439 0.308551
3145 3443 2.78763
3145 3473 4.85343
3145 3481 0.171086
3145 3541 3.28884
3145 3567 3.61246
3145 3599 3.74102
3145 3621 4.52497
3145 3658 2.18413
3145 3702 4.15202
3145 3705 0.417222
3145 3741 0.813544
3145 3767 2.90864
3145 3770 0.387585
3145 3866 1.35831
3145 3952 4.94317
3146 3156 0.570359
3146 3254 4.31304
3146 3261 3.18129
3146 3611 1.28669
3146 3698 2.87222
3146 3780 1.6517
3146 3806 0.753055
3146 3934 3.38086
3146 3965 3.29788
3147 3148 1.39463
3147 3150 2.12204
3147 3163 3.5828
3147 3234 0.424091
3147 3235 2.62176
3147 3294 4.30903
3147 3338 1.9873
3147 3341 3.00117
3147 3380 0.326687
3147 3389 1.69916
3147 3419 1.4338
3147 3455 4.77047
3147 3457 4.91496
3147 3536 1.97445
3147 3542 3.01397
3147 3569 0.506413
3147 3622 1.90233
3147 3631 4.95204
3147 3680 0.206828
3147 3778 4.32264
3147 3860 0.635034
3147 3886 2.42579
3147 3909 3.43941
3147 3938 4.94326
3148 3170 3.84768
3148 3225 1.05953
3148 3328 2.29558
3148 3536 2.08944
3148 3581 4.43856
3148 3652 3.9421
3148 3682 4.83495
3148 3719 0.607563
3148 3752 3.50585
3148 3788 3.69971
3148 3794 0.372457
3148 3802 3.9747
3148 3925 1.00243
3148 3929 1.30054
3148 3937 3.43666
3148 3986 4.04502
3149 3157 1.51049
3149 3253 4.88066
3149 3277 1.28086
3149 3315 2.76973
3149 3327 4.30359
3149 3342 2.36945
3149 3347 3.84388
3149 3356 2.5796
3149 3381 0.617209
3149 3470 0.599637
3149 3477 1.28053
3149 3540 4.90394
3149 3613 4.60213
3149 3751 2.45
3149 3849 1.96081
3149 3855 3.62031
3149 3858 1.79649
3149 3863 3.33835
3149 3911 1.57293
3149 3939 4.82689
3149 3951 4.63507
3150 3344 1.7535
3150 3349 2.18149
3150 3445 3.13995
3150 3468 3.06683
3150 3510 4.39464
3150 3594 4.06824
3150 3605 0.480061
3150 3612 3.52075
3150 3617 0.581332
3150 3621 1.58094
3150 3660 4.10119
3150 3708 2.85337
3150 3778 3.19474
3150 3779 1.46038
3150 3867 0.855942
3150 3881 3.65664
3150 3936 4.46513
3151 3184 3.7978
3151 3240 1.57374
3151 3267 0.840675
3151 3334 2.69866
3151 3357 3.98763
3151 3404 4.63478
3151 3422 1.47242
3151 3463 0.561568
3151 3509 2.06945
3151 3543 0.179033
3151 3619 1.87446
3151 3660 3.84614
3151 3694 4.10488
3151 3737 4.82293
3151 3766 2.43128
3151 3769 1.00915
3151 3781 2.40002
3151 3850 2.09522
3151 3882 3.13443
3151 3983 0.40391
3151 3994 1.3884
3152 3176 2.815
3152 3191 0.211399
3152 3223 1.8559
3152 3355 2.57896
3152 3357 0.807122
3152 3466 1.22001
3152 3536 0.383907
3152 3632 4.33014
3152 3662 0.332247
3152 3665 3.18674
3152 3671 0.653061
3152 3677 0.408774
3152 3711 2.30579
3152 3744 2.65392
3152 3759 2.46811
3152 3900 4.48993
3153 3164 3.94417
3153 3189 2.66317
3153 3195 3.51852
3153 3230 4.85808
3153 3291 0.432028
3153 3319 2.40591
3153 3358 3.45712
3153 3365 3.6266
3153 3419 0.851552
3153 3426 3.18177
3153 3445 4.00223
3153 3479 4.10104
3153 3602 4.37401
3153 3606 1.20765
3153 3610 0.924016
3153 3647 0.837427
3153 3682 4.70945
3153 3705 4.82497
3153 3726 1.61165
3153 3755 2.47969
3153 3769 0.637893
3153 3866 2.81676
3153 3923 0.819047
3153 3927 2.17389
3153 3999 4.5453
3154 3201 0.151737
3154 3241 2.06657
3154 3414 4.52112
3154 3417 4.21073
3154 3482 0.433359
3154 3532 1.47435
3154 3535 3.69215
3154 3574 3.94407
3154 3603 2.90028
3154 3688 2.29642
3154 3713 2.61686
3154 3729 4.16632
3154 3836 1.3222
3155 3172 3.31352
3155 3389 1.29049
3155 3399 0.753297
3155 3401 0.437147
3155 3513 0.682757
3155 3543 2.99871
3155 3561 0.544671
3155 3710 2.44515
3155 3821 0.157584
3156 3276 0.264671
3156 3363 4.89239
3156 3468 1.20179
3156 3513 0.882052
3156 3550 2.24089
3156 3637 1.61064
3156 3639 1.38198
3156 3711 3.78957
3156 3790 0.922734
3156 3825 2.38659
3156 3959 2.11892
3157 3286 0.595509
3157 3305 4.24137
3157 3377 4.02998
3157 3385 4.81296
3157 3453 0.12516
3157 3457 4.39028
3157 3462 0.587256
3157 3513 1.70651
3157 3535 2.81935
3157 3591 2.8394
3157 3673 4.91217
3157 3706 0.226808
3157 3822 0.369922
3157 3842 4.54954
3158 3285 2.62392
3158 3342 0.871485
3158 3352 1.24509
3158 3378 0.173271
3158 3382 1.06965
3158 3535 4.7193
3158 3548 0.182208
3158 3562 1.05829
3158 3568 0.991607
3158 3599 0.277269
3158 3747 3.58822
3158 3853 1.50172
3158 3863 3.85064
3158 3939 2.9949
3158 3994 2.88862
3159 3174 3.6547
3159 3271 1.46099
3159 3358 2.40064
3159 3515 2.69181
3159 3541 1.57979
3159 3579 1.02131
3159 3596 1.80444
3159 3599 3.70858
3159 3661 4.02667
3159 3696 1.35158
3159 3876 4.33478
3159 3921 2.1348
3159 3989 1.03739
3160 3174 3.63617
3160 3178 1.43949
3160 3206 3.77481
3160 3291 1.40266
3160 3328 4.10853
3160 3496 4.77864
3160 3575 1.31177
3160 3596 0.535233
3160 3791 1.84054
3160 3951 0.313899
3161 3209 1.13522
3161 3245 1.08699
3161 3285 0.619337
3161 3370 1.86598
3161 3400 1.28845
3161 3405 3.82064
3161 3419 0.871924
3161 3447 3.43194
3161 3503 4.77127
3161 3597 3.52735
3161 3643 0.411717
3161 3665 3.34099
3161 3669 3.50336
3161 3723 4.82701
3161 3754 1.46239
3161 3813 2.71811
3161 3843 2.63672
3161 3921 0.623355
3162 3211 1.28531
3162 3234 1.1807
3162 3389 0.173051
3162 3420 3.32648
3162 3497 4.97723
3162 3541 0.454931
3162 3566 1.3922
3162 3611 0.400218
3162 3615 3.07068
3162 3687 0.892834
3162 3725 0.130231
3163 3177 1.88728
3163 3371 2.71131
3163 3384 1.61259
3163 3432 1.87592
3163 3444 3.13625
3163 3451 2.02447
3163 3543 1.3528
3163 3644 1.1726
3163 3649 3.48533
3163 3717 2.90798
3163 3768 4.86242
3163 3804 1.89432
3163 3863 0.678927
3163 3993 0.704538
3163 3999 0.76782
3164 3259 1.86173
3164 3278 4.23081
3164 3312 0.927719
3164 3359 4.92579
3164 3413 2.12443
3164 3430 3.13605
3164 3442 3.95549
3164 3460 1.97879
3164 3466 0.566456
3164 3489 1.30499
3164 3526 2.48943
3164 3534 2.00372
3164 3564 0.380098
3164 3565 4.57887
3164 3572 4.4254
3164 3619 2.44425
3164 3643 0.673236
3164 3820 2.17696
3164 3821 2.14573
3164 3837 3.61928
3164 3856 1.22801
3164 3867 1.88946
3164 3872 4.87984
3164 3873 2.66716
3164 3966 0.681462
3165 3171 4.7274
3165 3182 3.61735
3165 3196 3.03229
3165 3256 2.94008
3165 3287 2.91145
3165 3319 0.82925
3165 3421 1.37695
3165 3451 0.298593
3165 3526 0.402678
3165 3545 1.28718
3165 3615 4.64025
3165 3621 1.34286
3165 3659 0.836081
3165 3697 2.63179
3165 3732 1.12785
3165 3818 3.15872
3165 3822 2.40907
3165 3859 4.93047
3166 3189 2.09417
3166 3194 0.753605
3166 3247 1.88347
3166 3269 2.76632
3166 3279 2.1784
3166 3285 0.333894
3166 3332 2.79365
3166 3411 1.42839
3166 3450 1.21875
3166 3516 3.77354
3166 3565 1.66968
3166 3600 0.467035
3166 3738 3.24016
3166 3746 0.806258
3167 3171 3.10661
3167 3200 2.83187
3167 3257 0.956637
3167 3343 2.41785
3167 3424 4.85467
3167 3429 3.89311
3167 3607 2.92745
3167 3640 1.34032
3167 3680 2.39592
3167 3700 3.61944
3167 3765 1.3982
3167 3789 1.96085
3167 3842 0.947419
3167 3905 2.45196
3168 3173 0.589451
3168 3193 1.43845
3168 3206 2.04552
3168 3241 4.80383
3168 3358 2.10543
3168 3359 2.45211
3168 3407 4.38896
3168 3448 2.84836
3168 3459 3.21421
3168 3597 1.36763
3168 3680 3.33925
3168 3700 1.02725
3168 3778 3.03043
3168 3859 1.89609
3168 3879 0.976868
3168 3886 4.08114
3168 3960 0.144062
3169 3172 0.885337
3169 3204 3.40607
3169 3220 3.09335
3169 3222 3.89574
3169 3261 1.66123
3169 3279 3.29502
3169 3302 1.80007
3169 3366 4.0546
3169 3367 3.17264
3169 3386 3.39283
3169 3389 2.209
3169 3414 3.04902
3169 3491 0.619688
3169 3638 4.8755
3169 3652 3.78234
3169 3696 0.796929
3169 3714 0.263807
3169 3772 2.55421
3169 3781 2.5343
3169 3791 0.94534
3169 3894 1.75726
3169 3904 0.872926
3169 3949 0.527673
3169 3950 1.23518
3170 3188 3.55265
3170 3300 3.70334
3170 3312 4.71077
3170 3381 0.40698
3170 3393 2.25869
3170 3401 2.07287
3170 3405 1.15541
3170 3407 2.42263
3170 3447 1.54195
3170 3466 4.57834
3170 3488 0.782801
3170 3499 1.10475
3170 3626 1.38243
3170 3658 3.78744
3170 3663 3.25538
3170 3739 3.96703
3170 3777 4.58809
3170 3822 4.05805
3170 3953 4.85204
3170 3978 2.94522
3170 3990 3.89211
3171 3197 4.14355
3171 3216 3.8845
3171 3288 0.482728
3171 3298 2.70726
3171 3337 4.27019
3171 3353 2.83319
3171 3372 2.40062
3171 3400 4.70492
3171 3409 4.52854
3171 3489 1.35483
3171 3529 0.570563
3171 3583 1.51028
3171 3709 3.4808
3171 3775 1.50303
3171 3791 4.57024
3171 3809 2.49867
3171 3909 1.54213
3171 3970 2.20579
3171 3997 4.60237
3172 3254 2.06665
3172 3282 3.62502
3172 3284 0.939644
3172 3461 3.66052
3172 3475 0.394773
3172 3497 1.2334
3172 3505 4.26419
3172 3584 4.64538
3172 3633 2.96578
3172 3638 1.01127
3172 3694 2.91554
3172 3746 3.67526
3172 3749 2.59367
3172 3768 2.63738
3172 3772 3.70917
3172 3780 4.47913
3172 3781 0.659292
3172 3795 4.84286
3172 3896 2.10488
3172 3930 1.26934
3172 3974 1.76892
3173 3192 1.6699
3173 3237 1.52757
3173 3314 3.74751
3173 3318 1.35359
3173 3370 4.83458
3173 3406 2.32706
3173 3511 2.15437
3173 3526 2.17332
3173 3662 1.47623
3173 3675 2.85664
3173 3742 1.80255
3173 3788 0.397653
3173 3834 4.85401
3173 3903 1.06021
3173 3917 0.772217
3173 3967 3.6735
3174 3372 3.85095
3174 3377 1.44734
3174 3420 2.70124
3174 3437 4.79523
3174 3455 1.67023
3174 3484 4.45592
3174 3596 4.01006
3174 3656 2.26959
3174 3699 3.25632
3174 3816 2.00512
3174 3841 2.30243
3174 3869 4.9928
3174 3891 4.47999
3174 3949 4.07648
3175 3181 1.5869
3175 3225 0.35589
3175 3355 3.41865
3175 3444 2.60687
3175 3445 2.52793
3175 3517 0.424271
3175 3584 3.59441
3175 3592 0.662499
3175 3633 1.04143
3175 3647 2.8783
3175 3840 4.87088
3175 3877 4.51142
3175 3978 4.33957
3175 3994 2.16634
3176 3197 0.617767
3176 3210 2.1148
3176 3248 0.885348
3176 3287 0.773176
3176 3296 2.57215
3176 3298 2.83637
3176 3305 1.74693
3176 3309 2.41121
3176 3411 0.476918
3176 3478 4.21116
3176 3485 4.33471
3176 3522 2.85385
3176 3588 0.657387
3176 3606 0.303944
3176 3631 1.39911
3176 3719 3.04542
3176 3731 1.44171
3176 3741 3.67661
3176 3800 4.3006
3176 3847 4.51873
3176 3997 1.63567
3177 3246 4.47574
3177 3252 4.83828
3177 3267 1.10194
3177 3369 0.874957
3177 3435 3.9874
3177 3439 1.16586
3177 3674 4.13477
3177 3731 3.08576
3177 3804 1.0767
3177 3811 2.06623
3177 3854 1.74565
3177 3867 2.65993
3177 3959 1.84749
3177 3992 1.0812
3178 3180 2.57049
3178 3194 3.91677
3178 3197 0.440659
3178 3261 3.78315
3178 3297 3.06115
3178 3393 4.47129
3178 3417 2.96538
3178 3442 2.80823
3178 3480 1.43393
3178 3538 4.41646
3178 3598 0.567327
3178 3687 4.70076
3178 3720 3.36523
3178 3740 1.45789
3178 3776 2.7317
3178 3802 3.79721
3178 3912 0.862144
3178 3986 4.27108
3179 3205 4.15757
3179 3269 1.66163
3179 3278 4.3584
3179 3308 1.77418
3179 3409 1.3756
3179 3457 2.31982
3179 3547 0.250038
3179 3593 3.31317
3179 3725 2.29107
3179 3737 4.41257
3179 3775 1.57965
3179 3884 3.55793
3179 3909 0.270103
3179 3932 3.84352
3179 3947 3.46544
3180 3217 0.315637
3180 3277 2.12439
3180 3339 3.63698
3180 3385 4.2871
3180 3394 3.90673
3180 3414 3.60862
3180 3475 0.153758
3180 3501 4.75317
3180 3553 2.42987
3180 3597 2.92218
3180 3643 1.2558
3180 3684 2.52506
3180 3727 1.30509
3180 3757 3.79606
3180 3812 3.84295
3180 3952 4.72438
3180 3957 1.47599
3180 3960 1.75443
3181 3278 2.80434
3181 3413 3.43
3181 3460 3.47738
3181 3474 3.50479
3181 3504 2.42341
3181 3512 3.95142
3181 3528 1.65516
3181 3545 4.40446
3181 3615 0.915287
3181 3712 4.84951
3181 3798 1.89049
3181 3870 2.70608
3181 3888 1.60144
3181 3942 0.714331
3181 3969 2.2146
3182 3225 0.944342
3182 3229 3.15212
3182 3291 1.91258
3182 3319 1.00609
3182 3324 3.78233
3182 3443 2.8342
3182 3449 4.53458
3182 3554 1.55674
3182 3606 3.57732
3182 3656 0.254271
3182 3708 4.30104
3182 3714 0.900893
3182 3715 4.27324
3182 3730 1.72775
3182 3785 1.59432
3182 3877 0.306557
3182 3915 0.82566
3182 3917 2.39137
3182 3960 1.54541
3182 3966 3.53436
3183 3208 4.33778
3183 3213 2.08211
3183 3237 4.16424
3183 3239 1.00853
3183 3260 1.12957
3183 3300 0.204165
3183 3371 0.325681
3183 3416 1.19061
3183 3437 2.55035
3183 3514 1.6025
3183 3522 3.75392
3183 3572 3.39331
3183 3687 4.90264
3183 3704 3.08973
3183 3721 0.186505
3183 3743 3.00273
3183 3784 1.43301
3183 3865 2.15932
3183 3935 0.695127
3183 3977 1.91514
3183 3990 4.89555
3184 3263 1.72016
3184 3264 0.482506
3184 3280 3.66742
3184 3302 2.84038
3184 3320 3.61625
3184 3359 3.39044
3184 3389 4.61319
3184 3460 3.123
3184 3529 1.61387
3184 3597 4.26835
3184 3612 0.76375
3184 3713 4.59757
3184 3765 0.618827
3184 3779 1.31129
3184 3933 3.62149
3185 3219 0.904557
3185 3381 4.26835
3185 3452 1.80291
3185 3570 1.88629
3185 3619 1.40422
3185 3631 1.21591
3185 3653 2.45669
3185 3877 2.28787
3185 3888 2.10946
3186 3292 0.299697
3186 3328 0.232183
3186 3371 4.5754
3186 3424 1.61821
3186 3437 1.87402
3186 3453 1.27387
3186 3533 4.61709
3186 3538 0.761214
3186 3579 1.56142
3186 3640 3.05395
3186 3742 3.17827
3186 3902 4.04177
3186 3947 1.71428
3187 3215 4.99681
3187 3396 4.59453
3187 3449 2.1859
3187 3458 1.70736
3187 3472 4.63087
3187 3671 3.95942
3187 3683 1.03757
3187 3708 1.95771
3187 3712 2.92954
3187 3762 1.92925
3187 3796 2.25044
3187 3892 1.33655
3187 3908 1.7727
3187 3941 0.187154
3188 3253 0.685017
3188 3273 2.68992
3188 3294 1.5707
3188 3298 2.19718
3188 3319 2.66614
3188 3340 2.0386
3188 3397 4.42147
3188 3410 3.59333
3188 3646 4.45344
3188 3916 0.446593
3188 3989 4.75862
3189 3196 4.00882
3189 3204 4.75884
3189 3255 2.99954
3189 3269 1.16264
3189 3317 4.49684
3189 3319 3.18002
3189 3406 1.37765
3189 3534 4.46808
3189 3566 4.02574
3189 3634 2.5443
3189 3649 4.79548
3189 3673 3.84937
3189 3702 3.09514
3189 3844 2.09773
3189 3848 4.12986
3189 3968 4.57234
3190 3295 1.67775
3190 3296 1.63744
3190 3311 0.60422
3190 3341 1.14364
3190 3506 4.31977
3190 3517 0.415635
3190 3567 4.44203
3190 3589 0.161423
3190 3759 3.54742
3190 3768 4.99896
3190 3832 0.508968
3190 3887 2.65747
3190 3942 1.30367
3191 3285 4.93024
3191 3294 4.16142
3191 3337 1.19938
3191 3366 1.20848
3191 3423 1.44953
3191 3433 2.18918
3191 3507 0.22923
3191 3687 4.8837
3191 3698 0.498431
3191 3751 3.33279
3191 3766 2.37113
3191 3849 2.3348
3191 3857 4.81315
3191 3883 2.75509
3192 3225 3.98356
3192 3316 1.18435
3192 3419 4.78326
3192 3441 3.05252
3192 3512 3.97219
3192 3613 0.544349
3192 3630 1.14647
3192 3668 4.05559
3192 3744 2.92248
3192 3773 0.442707
3192 3774 0.509589
3192 3913 0.631182
3193 3199 3.03695
3193 3226 2.87576
3193 3247 2.79291
3193 3281 0.430198
3193 3285 2.67967
3193 3338 2.65299
3193 3344 4.36667
3193 3358 0.408862
3193 3363 4.53231
3193 3387 4.4592
3193 3434 4.6871
3193 3438 0.821921
3193 3443 4.98598
3193 3458 0.254481
3193 3509 3.26703
3193 3512 4.50317
3193 3531 0.777887
3193 3578 4.29013
3193 3703 4.14035
3193 3761 4.38217
3193 3770 4.73385
3193 3783 1.7748
3193 3822 3.90702
3193 3910 1.41564
3193 3912 3.53011
3193 3941 4.31754
3193 3976 2.30323
3194 3235 2.4228
3194 3287 2.78025
3194 3378 2.434
3194 3416 3.69169
3194 3427 2.80893
3194 3583 4.74516
3194 3612 3.75378
3194 3675 2.26297
3194 3695 2.64398
3194 3789 0.86746
3194 3890 4.67401
3194 3941 2.41198
3194 3987 0.89413
3195 3203 3.05291
3195 3257 4.36865
3195 3349 1.57619
3195 3361 4.47015
3195 3385 4.91566
3195 3416 0.498585
3195 3443 3.33743
3195 3474 3.7042
3195 3488 4.70329
3195 3528 2.60539
3195 3529 3.25103
3195 3542 0.994756
3195 3622 4.51092
3195 3737 2.31888
3195 3743 0.981991
3195 3764 3.61061
3195 3812 4.59999
3195 3814 4.49753
3195 3822 1.96817
3195 3829 3.32465
3195 3882 1.99293
3195 3991 3.68002
3195 3993 0.762618
3196 3204 1.36467
3196 3209 1.39108
3196 3229 4.14037
3196 3298 4.78464
3196 3362 0.229619
3196 3363 3.39788
3196 3395 1.54254
3196 3478 2.31296
3196 3498 4.17026
3196 3555 2.89808
3196 3573 0.870106
3196 3583 4.48902
3196 3610 0.315592
3196 3694 2.41042
3196 3775 3.28625
3196 3805 4.53179
3196 3879 3.40205
3196 3929 3.06611
3196 3943 1.6586
3196 3975 2.59615
3197 3210 2.64692
3197 3219 2.7485
3197 3248 4.18266
3197 3251 4.45205
3197 3288 4.32093
3197 3298 2.31209
3197 3346 2.57133
3197 3408 2.94646
3197 3417 3.18102
3197 3532 3.56075
3197 3540 0.107489
3197 3541 2.24085
3197 3722 3.059
3197 3727 2.01748
3197 3922 2.93416
3197 3964 2.57828
3197 3995 4.64515
3198 3220 0.782472
3198 3276 3.23896
3198 3310 4.4253
3198 3352 1.33548
3198 3377 0.376074
3198 3439 2.1365
3198 3450 3.61258
3198 3488 0.139268
3198 3553 2.64647
3198 3690 4.53802
3198 3718 0.92029
3198 3835 1.3327
3198 3860 4.50512
3198 3871 0.827284
3198 3909 4.56301
3199 3251 0.556203
3199 3389 4.83915
3199 3455 3.73699
3199 3545 0.988992
3199 3594 3.30676
3199 3628 1.07785
3199 3646 1.94339
3199 3661 2.59015
3199 3726 1.95237
3199 3808 2.96698
3199 3956 4.681
3199 3960 3.56203
3200 3202 0.873265
3200 3207 3.08234
3200 3264 1.78947
3200 3358 1.10725
3200 3399 2.9709
3200 3402 0.980626
3200 3405 3.49134
3200 3467 0.77017
3200 3483 1.26395
3200 3640 4.75982
3200 3659 1.09484
3200 3706 4.26281
3200 3710 1.98663
3200 3720 3.80686
3200 3805 1.56202
3200 3827 0.591347
3200 3969 0.685606
3200 3988 1.67422
3201 3321 0.626913
3201 3384 0.692182
3201 3431 4.33653
3201 3441 3.49643
3201 3448 3.33006
3201 3483 0.997593
3201 3530 2.09393
3201 3584 4.541
3201 3641 1.71717
3201 3652 0.605162
3201 3666 1.73726
3201 3809 3.20046
3201 3888 1.88215
3201 3977 3.48775
3202 3231 0.664516
3202 3262 1.6682
3202 3321 0.437843
3202 3325 0.38929
3202 3417 4.79567
3202 3465 4.9132
3202 3811 4.24068
3202 3818 0.1232
3202 3831 2.19706
3202 3944 1.74618
3202 3989 4.73284
3203 3251 1.98814
3203 3331 1.94177
3203 3334 3.75059
3203 3337 4.2749
3203 3545 2.40394
3203 3551 4.63415
3203 3606 2.55316
3203 3667 1.46875
3203 3723 1.45925
3203 3797 0.804243
3203 3801 2.27377
3203 3844 1.73905
3203 3861 0.883704
3203 3862 0.441125
3203 3962 1.59082
3204 3217 3.33064
3204 3250 1.35605
3204 3272 4.53503
3204 3438 1.33583
3204 3443 3.30256
3204 3457 3.65371
3204 3491 1.18882
3204 3535 0.266762
3204 3537 4.24639
3204 3545 1.69813
3204 3558 4.23247
3204 3596 1.25212
3204 3606 4.56101
3204 3622 1.02283
3204 3652 1.02305
3204 3656 2.73302
3204 3677 3.27679
3204 3679 2.35681
3204 3698 2.27447
3204 3713 0.611945
3204 3771 4.56746
3204 3878 4.82136
3204 3928 3.39098
3204 3934 2.56055
3204 3956 3.40286
3204 3975 0.679524
3205 3250 2.43168
3205 3270 1.40257
3205 3271 3.51829
3205 3274 4.87705
3205 3557 1.32509
3205 3587 3.40361
3205 3788 4.43574
3205 3884 3.34898
3205 3889 2.9517
3205 3905 0.351422
3205 3917 3.15546
3205 3921 3.21151
3206 3228 3.26015
3206 3320 0.525171
3206 3340 2.35607
3206 3496 4.49501
3206 3591 3.0108
3206 3596 1.02413
3206 3622 1.23633
3206 3642 0.390753
3206 3741 4.92075
3206 3784 3.60089
3206 3786 2.3995
3206 3790 3.46038
3206 3829 1.95334
3206 3857 3.02466
3206 3898 2.18573
3206 3928 1.04126
3207 3221 4.96471
3207 3230 1.29426
3207 3241 1.74683
3207 3391 2.24411
3207 3440 0.474938
3207 3455 0.932331
3207 3516 3.54206
3207 3557 0.672116
3207 3699 3.16251
3207 3708 0.24978
3208 3261 1.4561
3208 3321 4.74832
3208 3328 2.24008
3208 3546 0.861291
3208 3709 4.77563
3208 3785 1.63617
3208 3902 0.295252
3208 3921 4.72618
3208 3943 2.44068
3208 3983 4.67527
3209 3260 1.12479
3209 3267 2.98596
3209 3294 4.86767
3209 3348 3.33273
3209 3414 4.2951
3209 3546 4.92721
3209 3572 3.42589
3209 3610 3.6803
3209 3615 4.20179
3209 3632 3.35489
3209 3639 4.77785
3209 3734 3.88412
3209 3749 3.0596
3209 3787 2.49327
3209 3930 3.69608
3209 3932 4.44207
3210 3244 0.708324
3210 3251 2.78304
3210 3257 4.18414
3210 3258 0.952413
3210 3323 2.08457
3210 3343 4.96329
3210 3354 2.95656
3210 3405 4.06229
3210 3442 4.92614
3210 3471 0.552262
3210 3476 4.49317
3210 3547 1.89772
3210 3621 1.4947
3210 3661 0.569716
3210 3707 4.12521
3210 3733 4.86063
3210 3758 2.51133
3210 3816 4.30855
3210 3858 3.20796
3210 3903 0.215925
3210 3933 2.65724
3211 3258 0.822664
3211 3454 3.82448
3211 3459 1.13706
3211 3520 1.30742
3211 3552 1.21906
3211 3584 4.28177
3211 3593 4.20407
3211 3612 3.23995
3211 3624 2.46287
3211 3642 3.54446
3211 3725 4.99243
3211 3821 4.31652
3211 3855 0.452203
3211 3862 2.54796
3211 3876 4.9261
3211 3889 0.282536
3211 3899 3.48645
3212 3429 0.173629
3212 3442 0.311494
3212 3485 2.38373
3212 3570 2.03299
3212 3653 0.816786
3212 3663 1.4908
3212 3811 3.35013
3212 3832 1.49149
3212 3936 3.84938
3212 3957 3.77349
3213 3373 4.00348
3213 3396 0.831243
3213 3411 3.19917
3213 3435 2.32008
3213 3445 4.44202
3213 3494 0.387705
3213 3532 1.65591
3213 3591 4.42392
3213 3596 4.87783
3213 3701 4.88918
3213 3706 1.39132
3213 3767 4.70579
3213 3853 4.9517
3213 3868 3.04029
3213 3924 0.948413
3213 3930 2.03421
3213 3943 1.56521
3213 3978 3.19023
3214 3235 2.14341
3214 3274 1.76614
3214 3373 2.20404
3214 3381 2.42398
3214 3471 0.887738
3214 3517 2.5958
3214 3556 0.316965
3214 3604 0.982276
3214 3673 2.05766
3214 3713 0.83659
3214 3731 1.63329
3214 3755 0.125361
3214 3795 4.16965
3214 3804 3.7778
3214 3835 2.37047
3214 3858 2.29329
3214 3945 1.78808
3214 3956 3.93049
3215 3228 1.02313
3215 3300 1.46358
3215 3317 1.68352
3215 3318 3.21368
3215 3378 3.90144
3215 3400 2.47503
3215 3536 3.39875
3215 3559 3.8298
3215 3619 4.75227
3215 3620 2.89632
3215 3725 4.00791
3215 3742 3.36099
3215 3758 2.42394
3215 3796 1.22879
3215 3828 0.964624
3215 3858 4.67138
3215 3980 1.29136
3216 3232 3.28317
3216 3291 1.59749
3216 3319 1.45824
3216 3329 2.31533
3216 3338 2.29433
3216 3340 1.44989
3216 3370 3.10935
3216 3506 3.40994
3216 3590 4.90911
3216 3603 3.56932
3216 3611 1.53063
3216 3734 0.190329
3216 3770 4.22325
3216 3775 3.20501
3216 3785 0.977633
3216 3799 3.07708
3216 3891 3.19384
3216 3989 3.91457
3217 3281 1.40594
3217 3326 1.59657
3217 3387 2.88098
3217 3396 2.44294
3217 3401 1.48455
3217 3406 1.16032
3217 3413 0.393432
3217 3429 2.29597
3217 3560 0.710071
3217 3584 1.42125
3217 3733 4.50729
3217 3882 0.572973
3217 3954 0.657518
